"Type";"NOM";"CP";"COMMUNE";"SOUS_TYPE";"FAUTEUIL";"ECRAN";"GCD";"LATTI";"LONGI";"ORGANISME";"Public";"URL"
"Cinéma";"Foyer Municipal";"89800";"Chablis";"Cinéma";152;1;"5 - Bourgs ruraux";47.815917;3.799085;"";"";""
"Cinéma";"Kinepolis Bretigny";"91220";"Brétigny-sur-Orge";"Cinéma";1508;10;"1 - Grands centres urbains";48.5812091;2.30111682;"";"";""
"Cinéma";"Jean Cocteau";"91220";"Brétigny-sur-Orge";"Cinéma";368;2;"1 - Grands centres urbains";48.60857033;2.30400312;"";"";""
"Cinéma";"Mega Cgr";"91000";"Evry-Courcouronnes";"Cinéma";2052;10;"1 - Grands centres urbains";48.62922534;2.42870323;"";"";""
"Cinéma";"Le Central";"91190";"Gif-sur-Yvette";"Cinéma";155;1;"1 - Grands centres urbains";48.70189414;2.13349726;"";"";""
"Cinéma";"0salle Georges Brassens";"91760";"Itteville";"Cinéma";340;1;"4 - Ceintures urbaines";48.515193;2.341767;"";"";""
"Cinéma";"Cinema Agnes Varda";"91260";"Juvisy-sur-Orge";"Cinéma";123;1;"1 - Grands centres urbains";48.688996;2.376314;"";"";""
"Cinéma";"Atmosphere";"91460";"Marcoussis";"Cinéma";231;1;"1 - Grands centres urbains";48.6420776;2.22147835;"";"";""
"Cinéma";"Pathe";"91300";"Massy";"Cinéma";1894;9;"1 - Grands centres urbains";48.72363672;2.2628125;"";"";""
"Cinéma";"Le Cyrano";"91230";"Montgeron";"Cinéma";329;1;"1 - Grands centres urbains";48.70365634;2.46096248;"";"";""
"Cinéma";"Salle Jacques Tati  Bouveche";"91400";"Orsay";"Cinéma";339;3;"1 - Grands centres urbains";48.6987202;2.18976095;"";"";""
"Cinéma";"Theatre Victor Hugo";"92220";"Bagneux";"Cinéma";418;1;"1 - Grands centres urbains";48.80395177;2.32157915;"";"";""
"Cinéma";"Auditorium du Conservatoire";"92340";"Bourg-la-Reine";"Cinéma";177;1;"1 - Grands centres urbains";48.7788842;2.31753055;"";"";""
"Cinéma";"L helios (Ex-Club)";"92700";"Colombes";"Cinéma";477;4;"1 - Grands centres urbains";48.92338959;2.25393358;"";"";""
"Cinéma";"Cinema Jean Vigo";"92230";"Gennevilliers";"Cinéma";290;2;"1 - Grands centres urbains";48.9284893;2.29329642;"";"";""
"Cinéma";"Cap Cinema Nanterre";"92000";"Nanterre";"Cinéma";1491;10;"1 - Grands centres urbains";48.89996126;2.21226508;"";"";""
"Cinéma";"Les Trois Pierrots";"92210";"Saint-Cloud";"Cinéma";466;2;"1 - Grands centres urbains";48.85214772;2.21672304;"";"";""
"Cinéma";"Le Capitole";"92150";"Suresnes";"Cinéma";644;4;"1 - Grands centres urbains";48.87094005;2.22850726;"";"";""
"Cinéma";"Andre Malraux";"92390";"Villeneuve-la-Garenne";"Cinéma";212;1;"1 - Grands centres urbains";48.93588595;2.33276265;"";"";""
"Cinéma";"Studio";"93300";"Aubervilliers";"Cinéma";127;1;"1 - Grands centres urbains";48.91085167;2.38361151;"";"";""
"Cinéma";"Le Cin hoche";"93170";"Bagnolet";"Cinéma";288;2;"1 - Grands centres urbains";48.86940249;2.41717808;"";"";""
"Cinéma";"Melies";"93100";"Montreuil";"Cinéma";1139;6;"1 - Grands centres urbains";48.86168732;2.44320235;"";"";""
"Cinéma";"Le Trianon";"93230";"Romainville";"Cinéma";436;1;"1 - Grands centres urbains";48.883869;2.44086;"";"";""
"Cinéma";"Studio 66";"94500";"Champigny-sur-Marne";"Cinéma";944;5;"1 - Grands centres urbains";48.81439691;2.50813328;"";"";""
"Cinéma";"Salle Andre Malraux";"94550";"Chevilly-Larue";"Cinéma";405;1;"1 - Grands centres urbains";48.77043156;2.35095469;"";"";""
"Cinéma";"Le Kosmos";"94120";"Fontenay-sous-Bois";"Cinéma";190;1;"1 - Grands centres urbains";48.85267473;2.46704026;"";"";""
"Cinéma";"Pathe";"94200";"Ivry-sur-Seine";"Cinéma";3830;14;"1 - Grands centres urbains";48.824074;2.38780307;"";"";""
"Cinéma";"Atelier Barbara (Ex-Anatole France)";"94450";"Limeil-Brévannes";"Cinéma";165;1;"1 - Grands centres urbains";48.744182;2.503331;"";"";""
"Cinéma";"Royal Palace";"94130";"Nogent-sur-Marne";"Cinéma";815;6;"1 - Grands centres urbains";48.83852498;2.48932422;"";"";""
"Cinéma";"Cinema D Art Romain Rolland";"94800";"Villejuif";"Cinéma";616;1;"1 - Grands centres urbains";48.79328897;2.36321884;"";"";""
"Cinéma";"Jean Gabin (Ex-Galilee)";"95100";"Argenteuil";"Cinéma";128;1;"1 - Grands centres urbains";48.94719798;2.24852794;"";"";""
"Cinéma";"Theatre Paul Eluard";"95870";"Bezons";"Cinéma";598;2;"1 - Grands centres urbains";48.93091774;2.20823943;"";"";""
"Cinéma";"Francais";"95880";"Enghien-les-Bains";"Cinéma";1222;5;"1 - Grands centres urbains";48.970841;2.30718523;"";"";""
"Cinéma";"Centre Picasso";"95370";"Montigny-lès-Cormeilles";"Cinéma";304;1;"1 - Grands centres urbains";48.99610333;2.19987459;"";"";""
"Cinéma";"Royal Utopia";"95000";"Pontoise";"Cinéma";272;1;"1 - Grands centres urbains";49.04894434;2.09944429;"";"";""
"Cinéma";"Studio Cine";"95150";"Taverny";"Cinéma";329;2;"1 - Grands centres urbains";49.02604029;2.22430067;"";"";""
"Cinéma";"Cadice Cine Woule Tounée";"97200";"Fort-de-France";"Cinéma";6706;19;"1 - Grands centres urbains";14.63553;-61.064052;"";"";""
"Cinéma";"Le Toucan";"97320";"Saint-Laurent-du-Maroni";"Cinéma";400;1;"2 - Centres urbains intermédiaires";5.3422;-54.046;"";"";""
"Cinéma";"Cinema Le Lacaze (Ethève)";"97400";"Saint-Denis";"Cinéma";144;2;"1 - Grands centres urbains";-20.87613;55.448098;"";"";""
"Cinéma";"Cinepalmes (Drotkowski)";"97438";"Sainte-Marie";"Cinéma";2099;10;"4 - Ceintures urbaines";-20.90176;55.515451;"";"";""
"Cinéma";"Pole Culturel Abaine Madi Dzoudzou";"97620";"Chirongui";"Cinéma";198;1;"5 - Bourgs ruraux";-12.93555;45.149099;"";"";""
"Cinéma";"Ciné Château";"74130";"Bonneville";"Cinéma";632;3;"2 - Centres urbains intermédiaires";46.068578;6.412198;"";"";""
"Cinéma";"Le Paradiso";"84300";"Cavaillon";"Cinéma";204;2;"2 - Centres urbains intermédiaires";43.83489783;5.04203709;"";"";""
"Cinéma";"My Ciné";"77410";"Claye-Souilly";"Cinéma";387;3;"2 - Centres urbains intermédiaires";48.94613181;2.65937372;"";"";""
"Cinéma";"Le Pont des arts";"59700";"Marcq-en-Baroeul";"Cinéma";426;3;"1 - Grands centres urbains";50.66700258;3.07412972;"";"";""
"Cinéma";"Le Prisme";"89400";"Migennes";"Cinéma";231;2;"3 - Petites villes";47.962079;3.50782;"";"";""
"Cinéma";"Le Ciné";"27500";"Pont-Audemer";"Cinéma";633;6;"2 - Centres urbains intermédiaires";49.350607;0.515407;"";"";""
"Cinéma";"Megarama";"06000";"Nice";"Cinéma";1515;10;"1 - Grands centres urbains";43.709927;7.288104;"";"";""
"Cinéma";"Ugc Issy Les Moulineaux";"92130";"Issy-les-Moulineaux";"Cinéma";1248;7;"1 - Grands centres urbains";48.818131;2.277208;"";"";""
"Cinéma";"Cine Carroz (Ex Le Chouca)";"74300";"Arâches-la-Frasse";"Cinéma";240;1;"6 - Rural à habitat dispersé";46.015937;6.640629;"";"";""
"Cinéma";"Un Cinéma Qui Vagabonde";"10140";"Vendeuvre-sur-Barse";"Cinéma";200;1;"5 - Bourgs ruraux";48.232222;4.468987;"";"";""
"Cinéma";"L Arche";"54190";"Villerupt";"Cinéma";147;1;"4 - Ceintures urbaines";49.475248;5.932394;"";"";""
"Cinéma";"Utopia";"10150";"Pont-Sainte-Marie";"Cinéma";299;4;"1 - Grands centres urbains";48.317134;4.105569;"";"";""
"Cinéma";"CGR Le Spot - La Ciotat";"13600";"La_Ciotat";"Cinéma";1305;8;"2 - Centres urbains intermédiaires";43.19114324;5.60268833;"";"";""
"Cinéma";"Megarama";"59220";"Denain";"Cinéma";986;7;"2 - Centres urbains intermédiaires";50.32634849;3.39013091;"";"";""
"Cinéma";"Le Grand Bleu";"83980";"Le_Lavandou";"Cinéma";406;1;"3 - Petites villes";43.16200405;6.43395227;"";"";""
"Cinéma";"Cinéma Jean Renoir";"13820";"La_Penne-sur-Huveaune";"Cinéma";127;1;"1 - Grands centres urbains";43.28171212;5.51896077;"";"";""
"Cinéma";"UGC Plaisir";"78370";"Plaisir";"Cinéma";1279;9;"1 - Grands centres urbains";48.8269327;1.95766436;"";"";""
"Cinéma";"Ciné 7";"07120";"Ruoms";"Cinéma";299;2;"5 - Bourgs ruraux";44.45106;4.346553;"";"";""
"Cinéma";"Cinéum Cannes";"06400";"Cannes";"Cinéma";2344;10;"1 - Grands centres urbains";43.55100567;6.96024335;"";"";""
"Cinéma";"Pathe";"21000";"Dijon";"Cinéma";1215;9;"1 - Grands centres urbains";47.316794;5.030016;"";"";""
"Cinéma";"Espace Arthur Conte";"66450";"Pollestres";"Cinéma";313;1;"5 - Bourgs ruraux";42.642894;2.874876;"";"";""
"Cinéma";"Salle Andre Bagur";"83440";"Saint-Paul-en-Forêt";"Cinéma";120;1;"5 - Bourgs ruraux";43.570504;6.696977;"";"";""
"Cinéma";"Cinemediterranee";"83870";"Signes";"Cinéma";200;1;"6 - Rural à habitat dispersé";47.765783;-0.325149;"";"";""
"Cinéma";"Arlequin";"01300";"Belley";"Cinéma";434;3;"3 - Petites villes";45.75880439;5.68988331;"";"";""
"Cinéma";"Cinema de Chatillon Sur Chalaronne";"01400";"Châtillon-sur-Chalaronne";"Cinéma";245;1;"5 - Bourgs ruraux";46.11925322;4.95789166;"";"";""
"Cinéma";"Novelty";"01110";"Plateau_d_Hauteville";"Cinéma";177;1;"5 - Bourgs ruraux";45.97716948;5.60171388;"";"";""
"Cinéma";"Lumiere";"02300";"Chauny";"Cinéma";380;3;"2 - Centres urbains intermédiaires";49.62325092;3.22017869;"";"";""
"Cinéma";"Salle des Fetes";"02270";"Montigny-sur-Crécy";"Cinéma";120;1;"6 - Rural à habitat dispersé";49.714863;3.584145;"";"";""
"Cinéma";"Etoile Palace";"03200";"Vichy";"Cinéma";1012;7;"2 - Centres urbains intermédiaires";46.1266533;3.42224035;"";"";""
"Cinéma";"Cine Toiles";"04000";"Digne-les-Bains";"Cinéma";767;4;"3 - Petites villes";44.0902904;6.23110661;"";"";""
"Cinéma";"L Eau Vive";"05120";"L_Argentière-la-Bessée";"Cinéma";159;1;"5 - Bourgs ruraux";44.79027081;6.55810148;"";"";""
"Cinéma";"Eden Studio";"05100";"Briançon";"Cinéma";88;1;"2 - Centres urbains intermédiaires";44.88984713;6.6353612;"";"";""
"Cinéma";"Louis Lumiere";"05220";"Le_Monêtier-les-Bains";"Cinéma";128;2;"5 - Bourgs ruraux";44.97473474;6.50657907;"";"";""
"Cinéma";"Salle St Louis  Central";"05500";"Saint-Bonnet-en-Champsaur";"Cinéma";212;1;"5 - Bourgs ruraux";44.6820546;6.07535714;"";"";""
"Cinéma";"Espace  Centre";"06800";"Cagnes-sur-Mer";"Cinéma";290;1;"1 - Grands centres urbains";43.66212144;7.14848512;"";"";""
"Cinéma";"Miramar";"06400";"Cannes";"Cinéma";370;1;"1 - Grands centres urbains";43.55010966;7.03010964;"";"";""
"Cinéma";"Arcades";"06400";"Cannes";"Cinéma";453;3;"1 - Grands centres urbains";43.55251711;7.01535758;"";"";""
"Cinéma";"Salle Raimu";"06400";"Cannes";"Cinéma";177;1;"1 - Grands centres urbains";43.56767604;6.96830323;"";"";""
"Cinéma";"Juliette Greco";"06510";"Carros";"Cinéma";277;1;"2 - Centres urbains intermédiaires";43.7742784;7.19234628;"";"";""
"Cinéma";"Plein Air Le Chateau";"06370";"Mouans-Sartoux";"Cinéma";200;1;"2 - Centres urbains intermédiaires";43.62052167;6.96900664;"";"";""
"Cinéma";"Pathe Lingostiere";"06100";"Nice";"Cinéma";2816;13;"1 - Grands centres urbains";43.72575394;7.18820422;"";"";""
"Cinéma";"Cinema Pavillon Bleu";"06330";"Roquefort-les-Pins";"Cinéma";372;2;"4 - Ceintures urbaines";43.665141;7.049995;"";"";""
"Cinéma";"Theatre de Verdure";"07210";"Chomérac";"Cinéma";400;1;"5 - Bourgs ruraux";44.7543898;4.6980903;"";"";""
"Cinéma";"Cine Casino";"07600";"Vals-les-Bains";"Cinéma";218;2;"4 - Ceintures urbaines";44.65593192;4.36677171;"";"";""
"Cinéma";"Metropolis";"08000";"Charleville-Mézières";"Cinéma";2062;10;"2 - Centres urbains intermédiaires";49.77316672;4.71691952;"";"";""
"Cinéma";"Le Manege";"08600";"Givet";"Cinéma";465;2;"3 - Petites villes";50.13609168;4.82191288;"";"";""
"Cinéma";"Les Tourelles";"08400";"Vouziers";"Cinéma";353;2;"5 - Bourgs ruraux";49.39525423;4.70030239;"";"";""
"Cinéma";"Cinemaz";"09270";"Mazères";"Cinéma";182;1;"5 - Bourgs ruraux";43.250817;1.677678;"";"";""
"Cinéma";"Le Vagabond";"10200";"Bar-sur-Aube";"Cinéma";439;2;"5 - Bourgs ruraux";48.23045254;4.70993832;"";"";""
"Cinéma";"Veo Castelnaudary";"11400";"Castelnaudary";"Cinéma";447;3;"2 - Centres urbains intermédiaires";43.320632;1.951331;"";"";""
"Cinéma";"Cinema Municipal";"11200";"Ferrals-les-Corbières";"Cinéma";150;1;"5 - Bourgs ruraux";43.158478;2.727734;"";"";""
"Cinéma";"Salle Polyvalente";"12120";"Arvieu";"Cinéma";920;1;"7 - Rural à habitat très dispersé";44.174083;2.607518;"";"";""
"Cinéma";"Rex";"12500";"Espalion";"Cinéma";217;1;"5 - Bourgs ruraux";44.5234201;2.76398585;"";"";""
"Cinéma";"Bertrand Tavernier";"12600";"Mur-de-Barrez";"Cinéma";94;1;"6 - Rural à habitat dispersé";44.84399787;2.66020642;"";"";""
"Cinéma";"Eveil Cinema";"12130";"Saint_Geniez_d_Olt_et_d_Aubrac";"Cinéma";204;1;"5 - Bourgs ruraux";44.46550083;2.97297339;"";"";""
"Cinéma";"Vox";"12200";"Villefranche-de-Rouergue";"Cinéma";305;2;"3 - Petites villes";44.35127219;2.03450209;"";"";""
"Cinéma";"Le Mazarin";"13080";"Aix-en-Provence";"Cinéma";438;3;"1 - Grands centres urbains";43.52591121;5.44681627;"";"";""
"Cinéma";"Femina";"13200";"Arles";"Cinéma";483;3;"2 - Centres urbains intermédiaires";43.67251851;4.62794715;"";"";""
"Cinéma";"Palace";"13400";"Aubagne";"Cinéma";721;5;"1 - Grands centres urbains";43.292517;5.566079;"";"";""
"Cinéma";"Espace Fernandel";"13620";"Carry-le-Rouet";"Cinéma";200;1;"3 - Petites villes";43.33148685;5.15198325;"";"";""
"Cinéma";"Espace Marcel Pagnol";"13220";"Châteauneuf-les-Martigues";"Cinéma";120;1;"2 - Centres urbains intermédiaires";43.38373592;5.16435562;"";"";""
"Cinéma";"Casino";"13120";"Gardanne";"Cinéma";163;3;"2 - Centres urbains intermédiaires";43.45475053;5.47074023;"";"";""
"Cinéma";"Comoedia";"13140";"Miramas";"Cinéma";165;1;"2 - Centres urbains intermédiaires";43.581558;5.001721;"";"";""
"Cinéma";"L Eden";"13550";"Noves";"Cinéma";161;1;"5 - Bourgs ruraux";43.87552595;4.90547756;"";"";""
"Cinéma";"Gerard Philipe";"13230";"Port-Saint-Louis-du-Rhône";"Cinéma";213;1;"2 - Centres urbains intermédiaires";43.39071502;4.79931295;"";"";""
"Cinéma";"Le Galet";"13310";"Saint-Martin-de-Crau";"Cinéma";134;1;"2 - Centres urbains intermédiaires";43.63857061;4.81333287;"";"";""
"Cinéma";"Gyptis";"13200";"Marseille";"Cinéma";230;1;"1 - Grands centres urbains";43.3125232;5.38441044;"";"";""
"Cinéma";"Cesar";"13200";"Marseille";"Cinéma";458;3;"1 - Grands centres urbains";43.28630907;5.38307143;"";"";""
"Cinéma";"Pathe";"14000";"Caen";"Cinéma";1870;10;"1 - Grands centres urbains";49.17847301;-0.35058599;"";"";""
"Cinéma";"Entracte";"14700";"Falaise";"Cinéma";198;1;"3 - Petites villes";48.89549833;-0.1997189;"";"";""
"Cinéma";"Casino";"14510";"Houlgate";"Cinéma";262;1;"3 - Petites villes";49.30514043;-0.07422289;"";"";""
"Cinéma";"La Source";"15110";"Chaudes-Aigues";"Cinéma";250;1;"6 - Rural à habitat dispersé";44.85532192;3.00443022;"";"";""
"Cinéma";"Le Pre Bourges";"15200";"Mauriac";"Cinéma";256;1;"5 - Bourgs ruraux";45.21800892;2.33687357;"";"";""
"Cinéma";"La Halle Aux Grains";"16110";"La_Rochefoucauld-en-Angoumois";"Cinéma";130;1;"5 - Bourgs ruraux";45.73889907;0.38314243;"";"";""
"Cinéma";"Salle du Chateau";"16110";"La_Rochette";"Cinéma";50;1;"6 - Rural à habitat dispersé";45.815626;0.307695;"";"";""
"Cinéma";"Family";"16700";"Ruffec";"Cinéma";271;2;"5 - Bourgs ruraux";46.02727671;0.20364561;"";"";""
"Cinéma";"Rex";"17123";"Ile-d_Aix";"Cinéma";265;1;"6 - Rural à habitat dispersé";46.012075;-1.17462;"";"";""
"Cinéma";"Casino";"17450";"Fouras";"Cinéma";282;1;"5 - Bourgs ruraux";45.99185161;-1.09953245;"";"";""
"Cinéma";"Le Palmyr";"17570";"Les_Mathes";"Cinéma";200;1;"5 - Bourgs ruraux";45.71482615;-1.14836741;"";"";""
"Cinéma";"Mega Cgr";"17000";"La_Rochelle";"Cinéma";2272;12;"1 - Grands centres urbains";46.14674937;-1.1569736;"";"";""
"Cinéma";"Le Relais";"17110";"Saint-Georges-de-Didonne";"Cinéma";192;1;"4 - Ceintures urbaines";45.59966727;-0.99294185;"";"";""
"Cinéma";"Florida";"17350";"Saint-Savinien";"Cinéma";163;1;"6 - Rural à habitat dispersé";45.87570081;-0.6809639;"";"";""
"Cinéma";"Atlantic Cine";"17100";"Saintes";"Cinéma";1256;8;"2 - Centres urbains intermédiaires";45.74154;-0.691811;"";"";""
"Cinéma";"Gallia";"17100";"Saintes";"Cinéma";520;2;"2 - Centres urbains intermédiaires";45.74709938;-0.63432702;"";"";""
"Cinéma";"Mega Cgr";"18000";"Bourges";"Cinéma";2510;12;"1 - Grands centres urbains";47.084787;2.38281923;"";"";""
"Cinéma";"Le Cinema";"18000";"Bourges";"Cinéma";110;1;"1 - Grands centres urbains";47.10605;2.431929;"";"";""
"Cinéma";"Cine Lumiere";"18100";"Vierzon";"Cinéma";1191;7;"2 - Centres urbains intermédiaires";47.22562;2.057905;"";"";""
"Cinéma";"Mega Cgr";"19100";"Brive-la-Gaillarde";"Cinéma";1504;9;"2 - Centres urbains intermédiaires";45.165031;1.542022;"";"";""
"Cinéma";"Cap Cinema Beaune";"21200";"Beaune";"Cinéma";898;6;"2 - Centres urbains intermédiaires";47.02702787;4.8425915;"";"";""
"Cinéma";"Vox";"21330";"Laignes";"Cinéma";66;1;"6 - Rural à habitat dispersé";47.842504;4.365197;"";"";""
"Cinéma";"Cinema Nuiton";"21700";"Nuits-Saint-Georges";"Cinéma";252;1;"5 - Bourgs ruraux";47.13498198;4.95081301;"";"";""
"Cinéma";"L Abreuvoir";"21580";"Salives";"Cinéma";149;1;"7 - Rural à habitat très dispersé";47.620428;4.88235;"";"";""
"Cinéma";"Vers Le Large";"22100";"Dinan";"Cinéma";821;5;"2 - Centres urbains intermédiaires";48.45967919;-2.05060825;"";"";""
"Cinéma";"Armor Cine";"22430";"Erquy";"Cinéma";245;1;"6 - Rural à habitat dispersé";48.63069249;-2.46425949;"";"";""
"Cinéma";"Le Korrigan";"22680";"Binic-Etables-sur-Mer";"Cinéma";142;1;"3 - Petites villes";48.62615126;-2.83398993;"";"";""
"Cinéma";"Les Korrigans";"22200";"Guingamp";"Cinéma";438;2;"2 - Centres urbains intermédiaires";48.55982511;-3.14835367;"";"";""
"Cinéma";"Le Studio";"22230";"Merdrignac";"Cinéma";142;1;"5 - Bourgs ruraux";48.19214328;-2.4161474;"";"";""
"Cinéma";"Les Baladins";"22700";"Perros-Guirec";"Cinéma";437;2;"3 - Petites villes";48.8147323;-3.45738701;"";"";""
"Cinéma";"Casino du Val Andre";"22370";"Pléneuf-Val-André";"Cinéma";600;1;"5 - Bourgs ruraux";48.5905795;-2.55326775;"";"";""
"Cinéma";"Club";"22000";"Saint-Brieuc";"Cinéma";1150;6;"1 - Grands centres urbains";48.50820572;-2.76086195;"";"";""
"Cinéma";"Cinema Claude Miller";"23400";"Bourganeuf";"Cinéma";410;1;"5 - Bourgs ruraux";45.95404369;1.75616158;"";"";""
"Cinéma";"Max Linder";"24600";"Ribérac";"Cinéma";314;1;"5 - Bourgs ruraux";45.244774;0.339095;"";"";""
"Cinéma";"Rex";"24200";"Sarlat-la-Canéda";"Cinéma";979;6;"3 - Petites villes";44.88574077;1.21676749;"";"";""
"Cinéma";"Stella Cinema";"25110";"Baume-les-Dames";"Cinéma";194;2;"5 - Bourgs ruraux";47.35332748;6.3595848;"";"";""
"Cinéma";"Salle Paulette Donzel";"25650";"Gilley";"Cinéma";250;1;"5 - Bourgs ruraux";47.049645;6.481499;"";"";""
"Cinéma";"L Atalante";"25500";"Morteau";"Cinéma";340;1;"3 - Petites villes";47.05685623;6.60397101;"";"";""
"Cinéma";"Le Foyer";"25150";"Pont-de-Roide-Vermondans";"Cinéma";100;1;"5 - Bourgs ruraux";47.38378588;6.76990651;"";"";""
"Cinéma";"Cine Pax";"25800";"Valdahon";"Cinéma";241;1;"5 - Bourgs ruraux";47.148814;6.343241;"";"";""
"Cinéma";"Le Pestel";"26150";"Die";"Cinéma";207;1;"5 - Bourgs ruraux";44.75117866;5.37566261;"";"";""
"Cinéma";"Cine Labor";"26220";"Dieulefit";"Cinéma";139;1;"5 - Bourgs ruraux";44.527384;5.066722;"";"";""
"Cinéma";"Salle des Templiers";"26200";"Montélimar";"Cinéma";118;1;"2 - Centres urbains intermédiaires";44.55817477;4.75191629;"";"";""
"Cinéma";"Arlequin";"26110";"Nyons";"Cinéma";284;2;"3 - Petites villes";44.36043667;5.13824218;"";"";""
"Cinéma";"Le Cinema";"26700";"Pierrelatte";"Cinéma";291;2;"2 - Centres urbains intermédiaires";44.37580361;4.70387686;"";"";""
"Cinéma";"Espace des Collines";"26260";"Saint-Donat-sur-l_Herbasse";"Cinéma";232;1;"5 - Bourgs ruraux";45.12004565;4.98700523;"";"";""
"Cinéma";"Cinema Theatre Trianon";"27130";"Verneuil_d_Avre_et_d_Iton";"Cinéma";168;1;"3 - Petites villes";48.73623;0.93091227;"";"";""
"Cinéma";"Cineparadis";"28000";"Chartres";"Cinéma";2020;11;"1 - Grands centres urbains";48.44137258;1.48829022;"";"";""
"Cinéma";"Les Prairiales";"28230";"Epernon";"Cinéma";544;1;"3 - Petites villes";48.60822733;1.67957266;"";"";""
"Cinéma";"Rex";"28400";"Nogent-le-Rotrou";"Cinéma";481;3;"3 - Petites villes";48.32252205;0.8182096;"";"";""
"Cinéma";"L ambiance";"28250";"Senonches";"Cinéma";306;1;"5 - Bourgs ruraux";48.56161213;1.03308137;"";"";""
"Cinéma";"Les Studios";"29200";"Brest";"Cinéma";757;7;"1 - Grands centres urbains";48.39616272;-4.47703384;"";"";""
"Cinéma";"Etoile";"29660";"Carantec";"Cinéma";161;1;"5 - Bourgs ruraux";48.66742414;-3.91234767;"";"";""
"Cinéma";"Even";"29260";"Lesneven";"Cinéma";340;1;"2 - Centres urbains intermédiaires";48.57236563;-4.32767169;"";"";""
"Cinéma";"Rialto";"29600";"Morlaix";"Cinéma";697;3;"2 - Centres urbains intermédiaires";48.57686073;-3.82788955;"";"";""
"Cinéma";"Le Quai du dupleix (Ex Cinema Le Chapeau Rouge)";"29000";"Quimper";"Cinéma";216;2;"1 - Grands centres urbains";47.996139;-4.107921;"";"";""
"Cinéma";"Cineville";"29000";"Quimper";"Cinéma";1987;10;"1 - Grands centres urbains";48.00064662;-4.10968101;"";"";""
"Cinéma";"Cinema Galaxy";"20137";"Lecci";"Cinéma";619;4;"6 - Rural à habitat dispersé";41.672626;9.302129;"";"";""
"Cinéma";"U Sampieru Plein Air";"20160";"Vico";"Cinéma";300;1;"6 - Rural à habitat dispersé";42.114293;8.698973;"";"";""
"Cinéma";"Studio Cinemas";"20600";"Bastia";"Cinéma";344;2;"2 - Centres urbains intermédiaires";42.69592141;9.44767871;"";"";""
"Cinéma";"Fogata";"20220";"Corbara";"Cinéma";615;2;"6 - Rural à habitat dispersé";42.62772884;8.92182141;"";"";""
"Cinéma";"Plein Air Simplexe";"20217";"Saint-Florent";"Cinéma";299;1;"5 - Bourgs ruraux";42.67692932;9.30342338;"";"";""
"Cinéma";"Cineplanet";"30100";"Alès";"Cinéma";1309;8;"2 - Centres urbains intermédiaires";44.12536956;4.07650756;"";"";""
"Cinéma";"Le Semaphore";"30900";"Nîmes";"Cinéma";571;6;"1 - Grands centres urbains";43.83388508;4.35735082;"";"";""
