CP,Type,NOM,COMMUNE,FAUTEUIL,Public,ECRAN,SOUS_TYPE_THEMATIQUE,GCD,LATTI,LONGI,codeReg,nomReg,numdep,nomdept
70290,Cinéma,Select,PLANCHER-LES-MINES,82.0,,1.0,Cinéma,5 - Bourgs ruraux,47.76396888,6.74384478,27,Bourgogne-Franche-Comté,70,HAUTE-SAONE
71200,Cinéma,Le Morvan,LE_CREUSOT,411.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,46.80564327,4.42022964,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71500,Cinéma,Eden,LOUHANS,469.0,,3.0,Cinéma,5 - Bourgs ruraux,46.63037339,5.2230283,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71000,Cinéma,Cine Marivaux,MÂCON,2086.0,,11.0,Cinéma,2 - Centres urbains intermédiaires,46.31650595,4.83794886,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71520,Cinéma,Cinematour,MATOUR,199.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.306676,4.481344,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71600,Cinéma,Cinema L empire,PARAY-LE-MONIAL,513.0,,3.0,Cinéma,3 - Petites villes,46.44885731,4.11647628,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
72400,Cinéma,Le Palace,LA_FERTÉ-BERNARD,232.0,,2.0,Cinéma,3 - Petites villes,48.18722821,0.65384829,52,Pays de la Loire,72,SARTHE
72000,Cinéma,Pathe,LE_MANS,1811.0,,11.0,Cinéma,1 - Grands centres urbains,48.00843571,0.200623,52,Pays de la Loire,72,SARTHE
72650,Cinéma,Mega Cgr,SAINT-SATURNIN,2141.0,,12.0,Cinéma,3 - Petites villes,48.06123,0.167196,52,Pays de la Loire,72,SARTHE
73300,Cinéma,Casse Massion,ALBIEZ-MONTROND,214.0,,1.0,Cinéma,7 - Rural à habitat très dispersé,45.217857,6.34130545,84,Auvergne-Rhône-Alpes,73,SAVOIE
73700,Cinéma,Le Coeur D or,BOURG-SAINT-MAURICE,388.0,,3.0,Cinéma,3 - Petites villes,45.62278228,6.77804579,84,Auvergne-Rhône-Alpes,73,SAVOIE
73120,Cinéma,Megarama Le Tremplin,COURCHEVEL,258.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.411405,6.633802,84,Auvergne-Rhône-Alpes,73,SAVOIE
73240,Cinéma,L Atmosphere Salle A Prejean,SAINT-GENIX-LES-VILLAGES,147.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.59976257,5.63338925,84,Auvergne-Rhône-Alpes,73,SAVOIE
73250,Cinéma,Le Flore,SAINT-PIERRE-D_ALBIGNY,300.0,,1.0,Cinéma,5 - Bourgs ruraux,45.569699,6.15397,84,Auvergne-Rhône-Alpes,73,SAVOIE
73500,Cinéma,Chantelouve,VAL-CENIS,166.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.28937623,6.91137683,84,Auvergne-Rhône-Alpes,73,SAVOIE
73150,Cinéma,Cinéma Le Splendid,VAL-D_ISÈRE,156.0,,1.0,Cinéma,5 - Bourgs ruraux,45.446734,6.975815,84,Auvergne-Rhône-Alpes,73,SAVOIE
73300,Cinéma,Ariane,VILLAREMBERT,204.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.24192626,6.26719229,84,Auvergne-Rhône-Alpes,73,SAVOIE
74600,Cinéma,Auditorium,ANNECY,277.0,,1.0,Cinéma,1 - Grands centres urbains,45.88776627,6.10016931,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74600,Cinéma,Cinema Mjc Novel,ANNECY,174.0,,1.0,Cinéma,1 - Grands centres urbains,45.91711699,6.13449708,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74400,Cinéma,Vox,CHAMONIX-MONT-BLANC,508.0,,3.0,Cinéma,3 - Petites villes,45.92323076,6.86913393,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74450,Cinéma,Les Rhodos,LE_GRAND-BORNAND,199.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.935346,6.473902,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74910,Cinéma,Le Condate,SEYSSEL,128.0,,1.0,Cinéma,5 - Bourgs ruraux,45.95801609,5.83397637,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74200,Cinéma,Cine Leman,THONON-LES-BAINS,1393.0,,8.0,Cinéma,2 - Centres urbains intermédiaires,46.35308126,6.46756425,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74420,Cinéma,La Trace,VILLARD,136.0,,1.0,Cinéma,5 - Bourgs ruraux,46.21692826,6.44196981,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
75003,Cinéma,Mk2 Beaubourg,PARIS,557.0,,6.0,Cinéma,1 - Grands centres urbains,48.86155673,2.35220894,11,Île-de-France,75,PARIS
75005,Cinéma,Epee de Bois,PARIS,140.0,,2.0,Cinéma,1 - Grands centres urbains,48.84127883,2.3495502,11,Île-de-France,75,PARIS
75005,Cinéma,Le Champo,PARIS,240.0,,2.0,Cinéma,1 - Grands centres urbains,48.84998338,2.34321142,11,Île-de-France,75,PARIS
75005,Cinéma,Le Grand Action,PARIS,363.0,,2.0,Cinéma,1 - Grands centres urbains,48.84753714,2.35212157,11,Île-de-France,75,PARIS
75006,Cinéma,L Arlequin Panorama,PARIS,591.0,,3.0,Cinéma,1 - Grands centres urbains,48.85126065,2.33053878,11,Île-de-France,75,PARIS
75006,Cinéma,St Germain des Pres,PARIS,208.0,,1.0,Cinéma,1 - Grands centres urbains,48.8546383,2.33350831,11,Île-de-France,75,PARIS
75008,Cinéma,Ugc Normandie,PARIS,1533.0,,4.0,Cinéma,1 - Grands centres urbains,48.87238993,2.30089548,11,Île-de-France,75,PARIS
75008,Cinéma,Balzac,PARIS,589.0,,3.0,Cinéma,1 - Grands centres urbains,48.87317046,2.30001695,11,Île-de-France,75,PARIS
75008,Cinéma,Elysees Lincoln,PARIS,448.0,,3.0,Cinéma,1 - Grands centres urbains,48.87051206,2.3031565,11,Île-de-France,75,PARIS
75009,Cinéma,Caumartin 1  Ex Cinevog,PARIS,501.0,,5.0,Cinéma,1 - Grands centres urbains,48.87560988,2.32790961,11,Île-de-France,75,PARIS
75013,Cinéma,Mk2 Bibliotheque,PARIS,2952.0,,16.0,Cinéma,1 - Grands centres urbains,48.83247276,2.37544922,11,Île-de-France,75,PARIS
75013,Cinéma,Mk2 A&e,PARIS,520.0,,4.0,Cinéma,1 - Grands centres urbains,48.83281478,2.37850418,11,Île-de-France,75,PARIS
75017,Cinéma,Le Cinema des Cineastes,PARIS,478.0,,3.0,Cinéma,1 - Grands centres urbains,48.88425524,2.32664056,11,Île-de-France,75,PARIS
75018,Cinéma,Pathe Wepler,PARIS,1757.0,,11.0,Cinéma,1 - Grands centres urbains,48.88426686,2.32854926,11,Île-de-France,75,PARIS
75019,Cinéma,Mk2 Quai de Loire,PARIS,1108.0,,6.0,Cinéma,1 - Grands centres urbains,48.88379678,2.37140195,11,Île-de-France,75,PARIS
75019,Cinéma,Boris Vian Grande Halle,PARIS,287.0,,1.0,Cinéma,1 - Grands centres urbains,48.888947,2.392436,11,Île-de-France,75,PARIS
75020,Cinéma,Etoile Lilas,PARIS,1394.0,,7.0,Cinéma,1 - Grands centres urbains,48.87732454,2.40971172,11,Île-de-France,75,PARIS
76390,Cinéma,Chantecler,AUMALE,181.0,,1.0,Cinéma,5 - Bourgs ruraux,49.77093084,1.75298084,28,Normandie,76,SEINE-MARITIME
76360,Cinéma,Theatre Montdory,BARENTIN,345.0,,1.0,Cinéma,4 - Ceintures urbaines,49.544612,0.95126,28,Normandie,76,SEINE-MARITIME
76380,Cinéma,Espace Culturel Francois Mitterrand,CANTELEU,170.0,,1.0,Cinéma,1 - Grands centres urbains,49.45159425,1.03534468,28,Normandie,76,SEINE-MARITIME
76610,Cinéma,Sirius,LE_HAVRE,492.0,,5.0,Cinéma,1 - Grands centres urbains,49.49611189,0.12650338,28,Normandie,76,SEINE-MARITIME
76610,Cinéma,Le Studio,LE_HAVRE,86.0,,1.0,Cinéma,1 - Grands centres urbains,49.49276682,0.12008364,28,Normandie,76,SEINE-MARITIME
76350,Cinéma,Espace Aragon,OISSEL,198.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,49.33984054,1.08873838,28,Normandie,76,SEINE-MARITIME
76000,Cinéma,Omnia Republique,ROUEN,1246.0,,8.0,Cinéma,1 - Grands centres urbains,49.43845542,1.09688654,28,Normandie,76,SEINE-MARITIME
76460,Cinéma,Casino Municipal,SAINT-VALERY-EN-CAUX,189.0,,1.0,Cinéma,5 - Bourgs ruraux,49.86976864,0.71639413,28,Normandie,76,SEINE-MARITIME
77170,Cinéma,Les 4 Vents,BRIE-COMTE-ROBERT,168.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,48.69625735,2.60699528,11,Île-de-France,77,SEINE-ET-MARNE
77700,Cinéma,Gaumont Disney Village,CHESSY,3923.0,,15.0,Cinéma,1 - Grands centres urbains,48.8690166,2.78331596,11,Île-de-France,77,SEINE-ET-MARNE
77380,Cinéma,La Coupole,COMBS-LA-VILLE,236.0,,1.0,Cinéma,1 - Grands centres urbains,48.65947225,2.56530861,11,Île-de-France,77,SEINE-ET-MARNE
77140,Cinéma,Melies,NEMOURS,507.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,48.26565386,2.69537578,11,Île-de-France,77,SEINE-ET-MARNE
77330,Cinéma,Le Pierre Brasseur,OZOIR-LA-FERRIÈRE,171.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,48.76288711,2.66468624,11,Île-de-France,77,SEINE-ET-MARNE
77160,Cinéma,Le Rexy,PROVINS,570.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,48.56047236,3.3051189,11,Île-de-France,77,SEINE-ET-MARNE
77680,Cinéma,La Grange,ROISSY-EN-BRIE,192.0,,1.0,Cinéma,1 - Grands centres urbains,48.793178,2.648662,11,Île-de-France,77,SEINE-ET-MARNE
77170,Cinéma,Kinepolis Servon,SERVON,1209.0,,9.0,Cinéma,4 - Ceintures urbaines,48.718766,2.589559,11,Île-de-France,77,SEINE-ET-MARNE
77200,Cinéma,Mega Cgr,TORCY,2891.0,,16.0,Cinéma,1 - Grands centres urbains,48.840592,2.654959,11,Île-de-France,77,SEINE-ET-MARNE
78260,Cinéma,Pandora,ACHÈRES,257.0,,3.0,Cinéma,1 - Grands centres urbains,48.96100121,2.06750775,11,Île-de-France,78,YVELINES
78150,Cinéma,Ugc Cine Cite Parly,LE_CHESNAY-ROCQUENCOURT,2199.0,,12.0,Cinéma,1 - Grands centres urbains,48.82827383,2.12071732,11,Île-de-France,78,YVELINES
78700,Cinéma,Pathe,CONFLANS-SAINTE-HONORINE,3105.0,,13.0,Cinéma,1 - Grands centres urbains,49.004829,2.077668,11,Île-de-France,78,YVELINES
78330,Cinéma,Theatre de Fontenay,FONTENAY-LE-FLEURY,346.0,,1.0,Cinéma,1 - Grands centres urbains,48.81077779,2.0450532,11,Île-de-France,78,YVELINES
78200,Cinéma,Le Chaplin,MANTES-LA-JOLIE,300.0,,1.0,Cinéma,1 - Grands centres urbains,49.00006814,1.68349558,11,Île-de-France,78,YVELINES
78580,Cinéma,Les 2 Scenes,MAULE,102.0,,1.0,Cinéma,4 - Ceintures urbaines,48.91265287,1.84947874,11,Île-de-France,78,YVELINES
80700,Cinéma,Cinema Theatre,ROYE,326.0,,1.0,Cinéma,3 - Petites villes,49.69882108,2.79151413,32,Hauts-de-France,80,SOMME
81600,Cinéma,Imag in Cinema L olympia,GAILLAC,709.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,43.90008122,1.89662206,76,Occitanie,81,TARN
81270,Cinéma,Salle Jacques Brel,LABASTIDE-ROUAIROUX,150.0,,1.0,Cinéma,5 - Bourgs ruraux,43.474778,2.646568,76,Occitanie,81,TARN
82300,Cinéma,Cinema Theatre,CAUSSADE,240.0,,1.0,Cinéma,5 - Bourgs ruraux,44.16270711,1.53873507,76,Occitanie,82,TARN-ET-GARONNE
82230,Cinéma,Cine monclar,MONCLAR-DE-QUERCY,153.0,,1.0,Cinéma,6 - Rural à habitat dispersé,43.9666957,1.58502492,76,Occitanie,82,TARN-ET-GARONNE
83670,Cinéma,L Odeon,BARJOLS,131.0,,1.0,Cinéma,5 - Bourgs ruraux,43.558187,6.006581,93,Provence-Alpes-Côte d Azur,83,VAR
83570,Cinéma,Sle Communale du Foyer Rural,CARCÈS,100.0,,1.0,Cinéma,5 - Bourgs ruraux,43.4765018,6.1823291,93,Provence-Alpes-Côte d Azur,83,VAR
83370,Cinéma,Cinema du Pin de La Legue Plein Air,FRÉJUS,450.0,,1.0,Cinéma,1 - Grands centres urbains,43.3974611,6.7188004,93,Provence-Alpes-Côte d Azur,83,VAR
83370,Cinéma,Le Vox,FRÉJUS,502.0,,3.0,Cinéma,1 - Grands centres urbains,43.432881,6.73323454,93,Provence-Alpes-Côte d Azur,83,VAR
83400,Cinéma,Olbia,HYÈRES,730.0,,6.0,Cinéma,2 - Centres urbains intermédiaires,43.11902459,6.12781621,93,Provence-Alpes-Côte d Azur,83,VAR
83630,Cinéma,Salle Polyvalente,RÉGUSSE,200.0,,1.0,Cinéma,5 - Bourgs ruraux,43.657393,6.130635,93,Provence-Alpes-Côte d Azur,83,VAR
83990,Cinéma,Cinema Star,SAINT-TROPEZ,168.0,,1.0,Cinéma,5 - Bourgs ruraux,43.26994107,6.6357303,93,Provence-Alpes-Côte d Azur,83,VAR
83140,Cinéma,Six N etoiles,SIX-FOURS-LES-PLAGES,568.0,,4.0,Cinéma,1 - Grands centres urbains,43.093086,5.83938,93,Provence-Alpes-Côte d Azur,83,VAR
83210,Cinéma,Cinema Le Rio,SOLLIÈS-PONT,178.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,43.19007642,6.0396832,93,Provence-Alpes-Côte d Azur,83,VAR
84400,Cinéma,Cesar,APT,432.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,43.87486591,5.39579594,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
84850,Cinéma,Salle Polyvalente,CAMARET-SUR-AIGUES,120.0,,1.0,Cinéma,5 - Bourgs ruraux,44.162816,4.889682,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
84480,Cinéma,La Strada,LACOSTE,100.0,,1.0,Cinéma,6 - Rural à habitat dispersé,43.847212,5.273548,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
84240,Cinéma,Reseau Sud Luberon,LA_TOUR-D_AIGUES,119.0,,1.0,Cinéma,5 - Bourgs ruraux,43.726077,5.547136,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
84600,Cinéma,Rex,VALRÉAS,807.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,44.38483184,4.99184249,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
85430,Cinéma,Le Carfour,AUBIGNY-LES_CLOUZEAUX,238.0,,1.0,Cinéma,5 - Bourgs ruraux,46.59505462,-1.44983674,52,Pays de la Loire,85,VENDEE
85300,Cinéma,Club,CHALLANS,516.0,,2.0,Cinéma,3 - Petites villes,46.848712,-1.879118,52,Pays de la Loire,85,VENDEE
85400,Cinéma,Espace,LUÇON,766.0,,5.0,Cinéma,3 - Petites villes,46.45822757,-1.17881438,52,Pays de la Loire,85,VENDEE
85000,Cinéma,Cineville,LA_ROCHE-SUR-YON,2014.0,,9.0,Cinéma,2 - Centres urbains intermédiaires,46.69823431,-1.42665564,52,Pays de la Loire,85,VENDEE
85000,Cinéma,Le Concorde,LA_ROCHE-SUR-YON,294.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,46.67354392,-1.42580098,52,Pays de la Loire,85,VENDEE
85800,Cinéma,Cinemarine,SAINT-GILLES-CROIX-DE-VIE,763.0,,4.0,Cinéma,3 - Petites villes,46.69919915,-1.92680279,52,Pays de la Loire,85,VENDEE
86100,Cinéma,Les 400 Coups,CHÂTELLERAULT,129.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,46.80976268,0.54241452,75,Nouvelle-Aquitaine,86,VIENNE
86100,Cinéma,Loft Cinemas,CHÂTELLERAULT,946.0,,7.0,Cinéma,2 - Centres urbains intermédiaires,46.820621,0.544345,75,Nouvelle-Aquitaine,86,VIENNE
86160,Cinéma,Cinema de Gencay,GENÇAY,104.0,,1.0,Cinéma,5 - Bourgs ruraux,46.37422393,0.40424808,75,Nouvelle-Aquitaine,86,VIENNE
86000,Cinéma,Tap Castille,POITIERS,459.0,,3.0,Cinéma,1 - Grands centres urbains,46.58066915,0.3396867,75,Nouvelle-Aquitaine,86,VIENNE
87470,Cinéma,Le Club,PEYRAT-LE-CHÂTEAU,200.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.81397468,1.77384991,75,Nouvelle-Aquitaine,87,HAUTE-VIENNE
88250,Cinéma,Salle Grand Ecran (Ex-Jeanne D Arc),LA_BRESSE,217.0,,1.0,Cinéma,5 - Bourgs ruraux,48.00505383,6.87376996,44,Grand Est,88,VOSGES
88000,Cinéma,Cines Palace,EPINAL,1600.0,,8.0,Cinéma,2 - Centres urbains intermédiaires,48.177085,6.455937,44,Grand Est,88,VOSGES
88400,Cinéma,Cinema Mcl Sle Andre Bourvil,GÉRARDMER,211.0,,1.0,Cinéma,3 - Petites villes,48.071742,6.881569,44,Grand Est,88,VOSGES
88160,Cinéma,Varietes,LE_THILLOT,332.0,,2.0,Cinéma,3 - Petites villes,47.88101288,6.76599892,44,Grand Est,88,VOSGES
89290,Cinéma,Mega Cgr Casino,AUXERRE,1593.0,,8.0,Cinéma,2 - Centres urbains intermédiaires,47.79347335,3.56575989,27,Bourgogne-Franche-Comté,89,YONNE
89200,Cinéma,Vauban,AVALLON,330.0,,2.0,Cinéma,3 - Petites villes,47.49024707,3.90920876,27,Bourgogne-Franche-Comté,89,YONNE
89800,Cinéma,Foyer Municipal,CHABLIS,152.0,,1.0,Cinéma,5 - Bourgs ruraux,47.815917,3.799085,27,Bourgogne-Franche-Comté,89,YONNE
91220,Cinéma,Kinepolis Bretigny,BRÉTIGNY-SUR-ORGE,1508.0,,10.0,Cinéma,1 - Grands centres urbains,48.5812091,2.30111682,11,Île-de-France,91,ESSONNE
91220,Cinéma,Jean Cocteau,BRÉTIGNY-SUR-ORGE,368.0,,2.0,Cinéma,1 - Grands centres urbains,48.60857033,2.30400312,11,Île-de-France,91,ESSONNE
91000,Cinéma,Mega Cgr,EVRY-COURCOURONNES,2052.0,,10.0,Cinéma,1 - Grands centres urbains,48.62922534,2.42870323,11,Île-de-France,91,ESSONNE
91190,Cinéma,Le Central,GIF-SUR-YVETTE,155.0,,1.0,Cinéma,1 - Grands centres urbains,48.70189414,2.13349726,11,Île-de-France,91,ESSONNE
91760,Cinéma,0salle Georges Brassens,ITTEVILLE,340.0,,1.0,Cinéma,4 - Ceintures urbaines,48.515193,2.341767,11,Île-de-France,91,ESSONNE
91260,Cinéma,Cinema Agnes Varda,JUVISY-SUR-ORGE,123.0,,1.0,Cinéma,1 - Grands centres urbains,48.688996,2.376314,11,Île-de-France,91,ESSONNE
91460,Cinéma,Atmosphere,MARCOUSSIS,231.0,,1.0,Cinéma,1 - Grands centres urbains,48.6420776,2.22147835,11,Île-de-France,91,ESSONNE
91300,Cinéma,Pathe,MASSY,1894.0,,9.0,Cinéma,1 - Grands centres urbains,48.72363672,2.2628125,11,Île-de-France,91,ESSONNE
91230,Cinéma,Le Cyrano,MONTGERON,329.0,,1.0,Cinéma,1 - Grands centres urbains,48.70365634,2.46096248,11,Île-de-France,91,ESSONNE
91400,Cinéma,Salle Jacques Tati  Bouveche,ORSAY,339.0,,3.0,Cinéma,1 - Grands centres urbains,48.6987202,2.18976095,11,Île-de-France,91,ESSONNE
92220,Cinéma,Theatre Victor Hugo,BAGNEUX,418.0,,1.0,Cinéma,1 - Grands centres urbains,48.80395177,2.32157915,11,Île-de-France,92,HAUTS-DE-SEINE
92340,Cinéma,Auditorium du Conservatoire,BOURG-LA-REINE,177.0,,1.0,Cinéma,1 - Grands centres urbains,48.7788842,2.31753055,11,Île-de-France,92,HAUTS-DE-SEINE
92700,Cinéma,L helios (Ex-Club),COLOMBES,477.0,,4.0,Cinéma,1 - Grands centres urbains,48.92338959,2.25393358,11,Île-de-France,92,HAUTS-DE-SEINE
92230,Cinéma,Cinema Jean Vigo,GENNEVILLIERS,290.0,,2.0,Cinéma,1 - Grands centres urbains,48.9284893,2.29329642,11,Île-de-France,92,HAUTS-DE-SEINE
92000,Cinéma,Cap Cinema Nanterre,NANTERRE,1491.0,,10.0,Cinéma,1 - Grands centres urbains,48.89996126,2.21226508,11,Île-de-France,92,HAUTS-DE-SEINE
92210,Cinéma,Les Trois Pierrots,SAINT-CLOUD,466.0,,2.0,Cinéma,1 - Grands centres urbains,48.85214772,2.21672304,11,Île-de-France,92,HAUTS-DE-SEINE
92150,Cinéma,Le Capitole,SURESNES,644.0,,4.0,Cinéma,1 - Grands centres urbains,48.87094005,2.22850726,11,Île-de-France,92,HAUTS-DE-SEINE
92390,Cinéma,Andre Malraux,VILLENEUVE-LA-GARENNE,212.0,,1.0,Cinéma,1 - Grands centres urbains,48.93588595,2.33276265,11,Île-de-France,92,HAUTS-DE-SEINE
93300,Cinéma,Studio,AUBERVILLIERS,127.0,,1.0,Cinéma,1 - Grands centres urbains,48.91085167,2.38361151,11,Île-de-France,93,SEINE-SAINT-DENIS
93170,Cinéma,Le Cin hoche,BAGNOLET,288.0,,2.0,Cinéma,1 - Grands centres urbains,48.86940249,2.41717808,11,Île-de-France,93,SEINE-SAINT-DENIS
93100,Cinéma,Melies,MONTREUIL,1139.0,,6.0,Cinéma,1 - Grands centres urbains,48.86168732,2.44320235,11,Île-de-France,93,SEINE-SAINT-DENIS
93230,Cinéma,Le Trianon,ROMAINVILLE,436.0,,1.0,Cinéma,1 - Grands centres urbains,48.883869,2.44086,11,Île-de-France,93,SEINE-SAINT-DENIS
94500,Cinéma,Studio 66,CHAMPIGNY-SUR-MARNE,944.0,,5.0,Cinéma,1 - Grands centres urbains,48.81439691,2.50813328,11,Île-de-France,94,VAL-DE-MARNE
94550,Cinéma,Salle Andre Malraux,CHEVILLY-LARUE,405.0,,1.0,Cinéma,1 - Grands centres urbains,48.77043156,2.35095469,11,Île-de-France,94,VAL-DE-MARNE
94120,Cinéma,Le Kosmos,FONTENAY-SOUS-BOIS,190.0,,1.0,Cinéma,1 - Grands centres urbains,48.85267473,2.46704026,11,Île-de-France,94,VAL-DE-MARNE
94200,Cinéma,Pathe,IVRY-SUR-SEINE,3830.0,,14.0,Cinéma,1 - Grands centres urbains,48.824074,2.38780307,11,Île-de-France,94,VAL-DE-MARNE
94450,Cinéma,Atelier Barbara (Ex-Anatole France),LIMEIL-BRÉVANNES,165.0,,1.0,Cinéma,1 - Grands centres urbains,48.744182,2.503331,11,Île-de-France,94,VAL-DE-MARNE
94130,Cinéma,Royal Palace,NOGENT-SUR-MARNE,815.0,,6.0,Cinéma,1 - Grands centres urbains,48.83852498,2.48932422,11,Île-de-France,94,VAL-DE-MARNE
94800,Cinéma,Cinema D Art Romain Rolland,VILLEJUIF,616.0,,1.0,Cinéma,1 - Grands centres urbains,48.79328897,2.36321884,11,Île-de-France,94,VAL-DE-MARNE
95100,Cinéma,Jean Gabin (Ex-Galilee),ARGENTEUIL,128.0,,1.0,Cinéma,1 - Grands centres urbains,48.94719798,2.24852794,11,Île-de-France,95,VAL-D OISE
95870,Cinéma,Theatre Paul Eluard,BEZONS,598.0,,2.0,Cinéma,1 - Grands centres urbains,48.93091774,2.20823943,11,Île-de-France,95,VAL-D OISE
95880,Cinéma,Francais,ENGHIEN-LES-BAINS,1222.0,,5.0,Cinéma,1 - Grands centres urbains,48.970841,2.30718523,11,Île-de-France,95,VAL-D OISE
95370,Cinéma,Centre Picasso,MONTIGNY-LÈS-CORMEILLES,304.0,,1.0,Cinéma,1 - Grands centres urbains,48.99610333,2.19987459,11,Île-de-France,95,VAL-D OISE
95000,Cinéma,Royal Utopia,PONTOISE,272.0,,1.0,Cinéma,1 - Grands centres urbains,49.04894434,2.09944429,11,Île-de-France,95,VAL-D OISE
95150,Cinéma,Studio Cine,TAVERNY,329.0,,2.0,Cinéma,1 - Grands centres urbains,49.02604029,2.22430067,11,Île-de-France,95,VAL-D OISE
97200,Cinéma,Cadice Cine Woule Tounée,FORT-DE-FRANCE,6706.0,,19.0,Cinéma,1 - Grands centres urbains,14.63553,-61.064052,2,Martinique,972,MARTINIQUE
97320,Cinéma,Le Toucan,SAINT-LAURENT-DU-MARONI,400.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,5.3422,-54.046,3,Guyane,973,GUYANE
97400,Cinéma,Cinema Le Lacaze (Ethève),SAINT-DENIS,144.0,,2.0,Cinéma,1 - Grands centres urbains,-20.87613,55.448098,4,La Réunion,974,REUNION
97438,Cinéma,Cinepalmes (Drotkowski),SAINTE-MARIE,2099.0,,10.0,Cinéma,4 - Ceintures urbaines,-20.90176,55.515451,4,La Réunion,974,REUNION
97620,Cinéma,Pole Culturel Abaine Madi Dzoudzou,CHIRONGUI,198.0,,1.0,Cinéma,5 - Bourgs ruraux,-12.93555,45.149099,6,Mayotte,976,MAYOTTE
74130,Cinéma,Ciné Château,BONNEVILLE,632.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,46.068578,6.412198,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
84300,Cinéma,Le Paradiso,CAVAILLON,204.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,43.83489783,5.04203709,93,Provence-Alpes-Côte d Azur,84,VAUCLUSE
77410,Cinéma,My Ciné,CLAYE-SOUILLY,387.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,48.94613181,2.65937372,11,Île-de-France,77,SEINE-ET-MARNE
59700,Cinéma,Le Pont des arts,MARCQ-EN-BAROEUL,426.0,,3.0,Cinéma,1 - Grands centres urbains,50.66700258,3.07412972,32,Hauts-de-France,59,NORD
89400,Cinéma,Le Prisme,MIGENNES,231.0,,2.0,Cinéma,3 - Petites villes,47.962079,3.50782,27,Bourgogne-Franche-Comté,89,YONNE
27500,Cinéma,Le Ciné,PONT-AUDEMER,633.0,,6.0,Cinéma,2 - Centres urbains intermédiaires,49.350607,0.515407,28,Normandie,27,EURE
06000,Cinéma,Megarama,NICE,1515.0,,10.0,Cinéma,1 - Grands centres urbains,43.709927,7.288104,93,Provence-Alpes-Côte d Azur,06,ALPES-MARITIMES
92130,Cinéma,Ugc Issy Les Moulineaux,ISSY-LES-MOULINEAUX,1248.0,,7.0,Cinéma,1 - Grands centres urbains,48.818131,2.277208,11,Île-de-France,92,HAUTS-DE-SEINE
74300,Cinéma,Cine Carroz (Ex Le Chouca),ARÂCHES-LA-FRASSE,240.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.015937,6.640629,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
10140,Cinéma,Un Cinéma Qui Vagabonde,VENDEUVRE-SUR-BARSE,200.0,,1.0,Cinéma,5 - Bourgs ruraux,48.232222,4.468987,44,Grand Est,10,AUBE
54190,Cinéma,L Arche,VILLERUPT,147.0,,1.0,Cinéma,4 - Ceintures urbaines,49.475248,5.932394,44,Grand Est,54,MEURTHE-ET-MOSELLE
10150,Cinéma,Utopia,PONT-SAINTE-MARIE,299.0,,4.0,Cinéma,1 - Grands centres urbains,48.317134,4.105569,44,Grand Est,10,AUBE
